CustomerID,first_purchase_date,total_orders,total_revenue,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
17816,2011-11-03 11:34:00,4,52.77,37,4,52.77,5,4,1,541,Loyalists
17817,2011-12-05 14:39:00,3,387.68,4,3,387.68,5,4,2,542,Loyalists
17819,2010-12-03 14:26:00,7,5540.99,371,7,5540.99,1,5,5,155,Others
17824,2011-10-19 14:14:00,1,298.4,51,1,298.4,4,2,2,422,Potential Loyalist
17827,2011-12-04 15:00:00,5,3267.26,5,5,3267.26,5,4,5,545,Champions
17828,2011-06-08 08:31:00,4,1820.09,185,4,1820.09,3,4,4,344,Loyalists
17829,2011-02-14 12:46:00,1,1778.48,299,1,1778.48,1,2,4,124,Hibernating
17830,2011-12-08 12:28:00,3,398.7,2,3,398.7,5,4,2,542,Loyalists
17831,2011-11-06 15:09:00,1,35.4,33,1,35.4,5,2,1,521,Potential Loyalist
17832,2011-10-21 11:43:00,1,155.37,50,1,155.37,4,2,1,421,Potential Loyalist
17835,2011-12-07 11:48:00,3,350.64,3,3,350.64,5,4,2,542,Loyalists
17836,2011-10-23 16:13:00,1,110.21,47,1,110.21,4,2,1,421,Potential Loyalist
17837,2011-10-05 15:18:00,8,1593.38,65,8,1593.38,4,5,4,454,Champions
17838,2010-12-02 15:55:00,5,4467.0,372,5,4467.0,1,4,5,145,Others
17839,2011-10-28 17:27:00,1,338.8,42,1,338.8,4,2,2,422,Potential Loyalist
17841,2011-09-01 13:40:00,124,46064.78,99,124,46064.78,3,5,5,355,Loyalists
17843,2011-02-09 15:33:00,1,410.96,303,1,410.96,1,2,2,122,Hibernating
17844,2011-08-25 11:27:00,1,51.56,107,1,51.56,3,2,1,321,Others
17846,2011-09-15 15:20:00,1,2033.1,85,1,2033.1,4,2,4,424,Potential Loyalist
17848,2011-02-02 17:15:00,9,1115.11,310,9,1115.11,1,5,4,154,Others
17849,2011-05-05 13:46:00,4,950.9,218,4,950.9,2,4,3,243,Others
17850,2010-12-01 08:26:00,34,10782.42,374,34,10782.42,1,5,5,155,Others
17852,2011-11-28 12:31:00,2,114.34,12,2,114.34,5,3,1,531,Loyalists
17854,2011-06-07 16:21:00,2,311.26,185,2,311.26,3,3,2,332,Loyalists
17855,2010-12-02 09:44:00,1,417.94,373,1,417.94,1,2,2,122,Hibernating
17856,2011-03-03 11:40:00,4,1418.03,282,4,1418.03,2,4,4,244,Others
17857,2011-09-02 11:59:00,23,29006.58,99,23,29006.58,3,5,5,355,Loyalists
17858,2011-12-04 11:56:00,12,7263.66,6,12,7263.66,5,5,5,555,Champions
17859,2011-02-08 10:32:00,1,296.42,305,1,296.42,1,2,2,122,Hibernating
17860,2010-12-06 12:41:00,1,505.6,369,1,505.6,1,2,2,122,Hibernating
17861,2011-07-06 13:13:00,8,2342.66,156,8,2342.66,3,5,4,354,Loyalists
17862,2011-01-20 12:23:00,1,661.8,324,1,661.8,1,2,3,123,Hibernating
17863,2011-02-02 10:22:00,6,4050.7,311,6,4050.7,1,5,5,155,Others
17864,2011-03-09 11:44:00,3,597.5,276,3,597.5,2,4,3,243,Others
17865,2011-07-01 09:19:00,20,12261.43,162,20,12261.43,3,5,5,355,Loyalists
17866,2011-07-20 11:07:00,1,329.65,143,1,329.65,3,2,2,322,Others
17867,2011-11-09 14:11:00,6,1197.1,30,6,1197.1,5,5,4,554,Champions
17869,2010-12-06 17:16:00,5,642.5,368,5,642.5,1,4,3,143,Others
17870,2011-12-07 15:07:00,12,2220.75,2,12,2220.75,5,5,4,554,Champions
17871,2011-05-19 11:32:00,1,155.9,205,1,155.9,2,2,1,221,Hibernating
17873,2010-12-01 14:54:00,5,2074.31,373,5,2074.31,1,4,4,144,Others
17874,2011-06-07 12:54:00,6,683.46,185,6,683.46,3,5,3,353,Loyalists
17877,2011-06-22 13:00:00,1,237.61,170,1,237.61,3,2,1,321,Others
17878,2011-10-27 11:24:00,1,379.45,44,1,379.45,4,2,2,422,Potential Loyalist
17879,2011-06-19 12:36:00,1,178.52,174,1,178.52,3,2,1,321,Others
17880,2010-12-10 10:21:00,1,917.84,365,1,917.84,1,2,3,123,Hibernating
17881,2011-02-08 17:16:00,1,266.7,304,1,266.7,1,2,1,121,Hibernating
17883,2011-12-06 17:49:00,4,671.77,3,4,671.77,5,4,3,543,Loyalists
17884,2011-02-01 11:08:00,4,1320.29,312,4,1320.29,1,4,4,144,Others
17885,2011-11-27 14:40:00,1,190.19,12,1,190.19,5,2,1,521,Potential Loyalist
17886,2011-04-04 12:34:00,3,899.61,250,3,899.61,2,4,3,243,Others
17887,2011-08-02 17:29:00,1,111.35,129,1,111.35,3,2,1,321,Others
17888,2011-07-01 13:17:00,8,848.18,161,8,848.18,3,5,3,353,Loyalists
17889,2011-05-11 16:26:00,2,305.72,212,2,305.72,2,3,2,232,Others
17890,2010-12-13 15:12:00,2,1204.18,361,2,1204.18,1,3,4,134,Others
17891,2011-06-30 20:08:00,1,203.86,162,1,203.86,3,2,1,321,Others
17892,2011-07-07 12:56:00,3,244.1,155,3,244.1,3,4,1,341,Loyalists
17893,2011-04-28 13:50:00,1,112.25,225,1,112.25,2,2,1,221,Hibernating
17894,2011-09-04 14:36:00,8,1729.26,96,8,1729.26,4,5,4,454,Champions
17895,2011-10-26 17:00:00,1,98.0,44,1,98.0,4,2,1,421,Potential Loyalist
17896,2011-11-16 13:59:00,1,256.32,23,1,256.32,5,2,1,521,Potential Loyalist
17897,2010-12-01 12:31:00,3,1001.22,374,3,1001.22,1,4,3,143,Others
17898,2011-09-15 14:56:00,2,152.06,85,2,152.06,4,3,1,431,Loyalists
17899,2011-07-03 14:58:00,1,155.8,159,1,155.8,3,2,1,321,Others
17900,2011-06-02 14:28:00,2,112.2,190,2,112.2,3,3,1,331,Loyalists
17901,2011-11-10 17:29:00,1,110.38,29,1,110.38,5,2,1,521,Potential Loyalist
17904,2011-11-18 12:57:00,1,191.67,21,1,191.67,5,2,1,521,Potential Loyalist
17905,2010-12-01 13:21:00,4,1194.39,373,4,1194.39,1,4,4,144,Others
17906,2011-04-06 17:25:00,1,72.9,247,1,72.9,2,2,1,221,Hibernating
17908,2010-12-01 11:45:00,1,486.56,374,1,486.56,1,2,2,122,Hibernating
17911,2011-11-30 14:52:00,1,366.23,9,1,366.23,5,2,2,522,Potential Loyalist
17912,2011-02-02 14:25:00,5,622.02,310,5,622.02,1,4,3,143,Others
17913,2011-10-12 10:45:00,2,629.65,59,2,629.65,4,3,3,433,Loyalists
17914,2011-12-06 11:58:00,1,336.43,4,1,336.43,5,2,2,522,Potential Loyalist
17917,2010-12-12 12:08:00,3,452.19,363,3,452.19,1,4,2,142,Others
17919,2011-09-12 13:41:00,1,1304.04,88,1,1304.04,4,2,4,424,Potential Loyalist
17920,2011-07-01 12:33:00,17,5099.86,162,17,5099.86,3,5,5,355,Loyalists
17921,2011-10-06 18:56:00,4,826.52,64,4,826.52,4,4,3,443,Loyalists
17923,2011-03-02 15:15:00,1,207.5,282,1,207.5,2,2,1,221,Hibernating
17924,2010-12-01 10:51:00,7,3464.7,374,7,3464.7,1,5,5,155,Others
17925,2010-12-02 10:10:00,1,488.16,373,1,488.16,1,2,2,122,Hibernating
17926,2011-05-20 09:24:00,2,397.29,204,2,397.29,2,3,2,232,Others
17928,2011-04-07 18:03:00,2,212.54,246,2,212.54,2,3,1,231,Others
17929,2011-02-04 11:40:00,4,1039.2,309,4,1039.2,1,4,3,143,Others
17930,2011-11-04 10:23:00,5,1740.48,36,5,1740.48,5,4,4,544,Champions
17931,2011-07-28 18:33:00,2,408.36,134,2,408.36,3,3,2,332,Loyalists
17932,2011-11-10 19:49:00,3,1331.57,29,3,1331.57,5,4,4,544,Champions
17934,2011-10-12 10:50:00,2,704.25,59,2,704.25,4,3,3,433,Loyalists
17935,2011-07-21 11:23:00,2,145.79,142,2,145.79,3,3,1,331,Loyalists
17936,2011-12-04 13:32:00,1,389.84,5,1,389.84,5,2,2,522,Potential Loyalist
17937,2011-12-01 11:45:00,7,6995.1,9,7,6995.1,5,5,5,555,Champions
17939,2011-07-03 12:27:00,1,99.14,160,1,99.14,3,2,1,321,Others
17940,2011-08-03 11:24:00,10,5151.88,129,10,5151.88,3,5,5,355,Loyalists
17941,2011-08-01 08:30:00,1,304.56,131,1,304.56,3,2,2,322,Others
17942,2011-12-02 10:45:00,1,77.5,8,1,77.5,5,2,1,521,Potential Loyalist
17946,2011-04-20 17:00:00,2,149.58,233,2,149.58,2,3,1,231,Others
17947,2011-11-02 13:05:00,1,176.68,37,1,176.68,5,2,1,521,Potential Loyalist
17948,2011-07-15 12:58:00,1,358.56,147,1,358.56,3,2,2,322,Others
17949,2011-09-01 11:56:00,45,60256.48,100,45,60256.48,3,5,5,355,Loyalists
17950,2010-12-09 15:16:00,3,745.37,365,3,745.37,1,4,3,143,Others
17951,2010-12-01 12:40:00,3,1418.04,374,3,1418.04,1,4,4,144,Others
17954,2011-10-02 15:52:00,12,3042.33,68,12,3042.33,4,5,5,455,Champions
17955,2011-05-04 12:29:00,4,557.3,220,4,557.3,2,4,2,242,Others
17956,2011-04-04 13:47:00,1,12.75,249,1,12.75,2,2,1,221,Hibernating
17957,2011-10-04 14:58:00,1,111.68,66,1,111.68,4,2,1,421,Potential Loyalist
17958,2011-08-15 12:19:00,1,508.46,117,1,508.46,3,2,2,322,Others
17960,2011-06-21 14:15:00,1,73.78,171,1,73.78,3,2,1,321,Others
17961,2011-03-01 15:49:00,39,1906.87,283,39,1906.87,2,5,4,254,Others
17962,2011-07-20 14:16:00,1,102.83,142,1,102.83,3,2,1,321,Others
17964,2010-12-02 13:32:00,2,733.46,372,2,733.46,1,3,3,133,Others
17965,2011-03-01 12:07:00,14,3368.92,284,14,3368.92,1,5,5,155,Others
17966,2011-11-02 10:26:00,5,1098.43,38,5,1098.43,5,4,4,544,Champions
17967,2010-12-03 11:19:00,1,246.14,372,1,246.14,1,2,1,121,Hibernating
17968,2010-12-01 12:23:00,1,554.7,374,1,554.7,1,2,2,122,Hibernating
17969,2010-12-13 15:34:00,2,353.4,361,2,353.4,1,3,2,132,Others
17970,2011-05-12 20:03:00,1,582.59,211,1,582.59,2,2,3,223,Hibernating
17972,2011-04-12 12:16:00,1,136.04,242,1,136.04,2,2,1,221,Hibernating
17973,2011-10-19 10:34:00,1,337.04,52,1,337.04,4,2,2,422,Potential Loyalist
17974,2011-05-04 11:50:00,3,740.79,220,3,740.79,2,4,3,243,Others
17975,2011-02-02 12:53:00,13,5868.54,310,13,5868.54,1,5,5,155,Others
17976,2010-12-02 13:49:00,1,706.38,372,1,706.38,1,2,3,123,Hibernating
17977,2011-11-10 13:28:00,1,288.14,29,1,288.14,5,2,2,522,Potential Loyalist
17978,2010-12-09 14:05:00,1,601.84,365,1,601.84,1,2,3,123,Hibernating
17979,2011-11-04 12:05:00,4,757.71,36,4,757.71,5,4,3,543,Loyalists
17980,2010-12-15 15:50:00,3,1106.65,359,3,1106.65,1,4,4,144,Others
17984,2011-07-17 15:59:00,1,152.68,145,1,152.68,3,2,1,321,Others
17985,2011-11-17 14:24:00,1,634.95,22,1,634.95,5,2,3,523,Potential Loyalist
17986,2011-10-14 14:22:00,1,20.8,56,1,20.8,4,2,1,421,Potential Loyalist
17987,2011-06-07 14:22:00,1,198.57,185,1,198.57,3,2,1,321,Others
17988,2011-07-01 15:22:00,7,266.11,161,7,266.11,3,5,1,351,Loyalists
17990,2010-12-13 12:10:00,3,946.84,362,3,946.84,1,4,3,143,Others
17991,2011-04-27 16:39:00,2,93.35,226,2,93.35,2,3,1,231,Others
17994,2011-06-03 09:50:00,4,678.49,190,4,678.49,3,4,3,343,Loyalists
17995,2011-03-03 12:30:00,1,76.1,282,1,76.1,2,2,1,221,Hibernating
17997,2011-09-02 15:48:00,8,1970.67,98,8,1970.67,4,5,4,454,Champions
17999,2011-11-02 15:56:00,2,572.4,37,2,572.4,5,3,3,533,Loyalists
18001,2011-09-14 11:21:00,2,417.23,87,2,417.23,4,3,2,432,Loyalists
18004,2010-12-12 13:47:00,1,338.94,362,1,338.94,1,2,2,122,Hibernating
18005,2011-12-06 11:51:00,2,249.72,4,2,249.72,5,3,1,531,Loyalists
18006,2011-11-16 16:52:00,1,444.68,23,1,444.68,5,2,2,522,Potential Loyalist
18008,2011-04-11 10:18:00,9,2247.0,243,9,2247.0,2,5,4,254,Others
18009,2011-04-18 13:36:00,1,257.34,235,1,257.34,2,2,1,221,Hibernating
18010,2011-03-28 12:27:00,1,174.8,257,1,174.8,2,2,1,221,Hibernating
18011,2010-12-01 17:35:00,1,205.58,373,1,205.58,1,2,1,121,Hibernating
18013,2011-07-07 14:08:00,2,187.29,155,2,187.29,3,3,1,331,Loyalists
18014,2011-11-11 15:28:00,1,166.42,28,1,166.42,5,2,1,521,Potential Loyalist
18015,2011-12-05 14:49:00,1,120.03,4,1,120.03,5,2,1,521,Potential Loyalist
18016,2011-06-06 13:31:00,5,1808.31,186,5,1808.31,3,4,4,344,Loyalists
18017,2011-02-02 13:57:00,3,688.0,310,3,688.0,1,4,3,143,Others
18018,2011-08-23 17:37:00,2,122.14,108,2,122.14,3,3,1,331,Loyalists
18019,2011-10-19 12:10:00,1,38.45,52,1,38.45,4,2,1,421,Potential Loyalist
18022,2011-11-04 12:45:00,1,668.11,36,1,668.11,5,2,3,523,Potential Loyalist
18024,2011-07-10 12:28:00,2,389.78,153,2,389.78,3,3,2,332,Loyalists
18027,2011-09-02 10:38:00,1,115.31,99,1,115.31,3,2,1,321,Others
18030,2011-12-05 16:37:00,2,230.65,4,2,230.65,5,3,1,531,Loyalists
18032,2011-01-09 15:32:00,1,147.0,334,1,147.0,1,2,1,121,Hibernating
18033,2011-10-05 17:28:00,1,97.97,65,1,97.97,4,2,1,421,Potential Loyalist
18034,2011-11-18 12:08:00,2,422.88,22,2,422.88,5,3,2,532,Loyalists
18035,2011-11-04 12:39:00,3,730.4,36,3,730.4,5,4,3,543,Loyalists
18036,2011-11-07 14:40:00,3,405.62,32,3,405.62,5,4,2,542,Loyalists
18037,2011-07-08 13:39:00,6,109.57,154,6,109.57,3,5,1,351,Loyalists
18040,2011-04-08 08:27:00,2,357.2,246,2,357.2,2,3,2,232,Others
18041,2011-02-02 13:11:00,21,5469.29,310,21,5469.29,1,5,5,155,Others
18042,2011-10-17 11:49:00,1,165.05,54,1,165.05,4,2,1,421,Potential Loyalist
18043,2010-12-08 12:35:00,3,875.97,367,3,875.97,1,4,3,143,Others
18044,2011-03-01 10:25:00,10,2162.85,284,10,2162.85,1,5,4,154,Others
18045,2011-10-25 13:07:00,1,189.4,45,1,189.4,4,2,1,421,Potential Loyalist
18048,2011-05-20 14:54:00,2,172.29,203,2,172.29,2,3,1,231,Others
18050,2010-12-15 14:25:00,1,148.8,359,1,148.8,1,2,1,121,Hibernating
18053,2011-09-30 09:05:00,1,300.02,71,1,300.02,4,2,2,422,Potential Loyalist
18055,2011-02-01 10:59:00,10,8872.22,312,10,8872.22,1,5,5,155,Others
18056,2011-02-24 14:27:00,1,363.65,288,1,363.65,1,2,2,122,Hibernating
18058,2011-11-30 08:38:00,1,170.16,10,1,170.16,5,2,1,521,Potential Loyalist
18059,2011-10-03 09:30:00,3,306.46,68,3,306.46,4,4,2,442,Loyalists
18061,2011-10-05 09:59:00,10,2828.59,66,10,2828.59,4,5,5,455,Champions
18062,2011-05-03 09:34:00,3,890.32,221,3,890.32,2,4,3,243,Others
18064,2011-04-18 15:08:00,2,814.0,235,2,814.0,2,3,3,233,Others
18065,2011-05-04 11:43:00,14,2737.85,220,14,2737.85,2,5,5,255,Others
18066,2011-09-25 15:30:00,1,318.0,75,1,318.0,4,2,2,422,Potential Loyalist
18067,2011-10-30 15:58:00,1,396.33,40,1,396.33,4,2,2,422,Potential Loyalist
18068,2011-02-23 14:50:00,1,101.7,289,1,101.7,1,2,1,121,Hibernating
18069,2011-06-12 15:14:00,5,2334.33,180,5,2334.33,3,4,4,344,Loyalists
18071,2010-12-09 10:33:00,2,711.95,366,2,711.95,1,3,3,133,Others
18072,2011-06-07 10:44:00,1,247.44,186,1,247.44,3,2,1,321,Others
18073,2011-08-03 14:33:00,12,3877.52,128,12,3877.52,3,5,5,355,Loyalists
18074,2010-12-01 09:53:00,1,979.2,374,1,979.2,1,2,3,123,Hibernating
18075,2011-03-01 10:26:00,10,3222.4,284,10,3222.4,1,5,5,155,Others
18077,2011-12-01 13:32:00,11,3344.47,8,11,3344.47,5,5,5,555,Champions
18078,2011-05-06 14:32:00,2,336.13,217,2,336.13,2,3,2,232,Others
18079,2011-08-05 11:00:00,4,3651.97,127,4,3651.97,3,4,5,345,Loyalists
18080,2011-04-11 10:10:00,2,1231.5,243,2,1231.5,2,3,4,234,Others
18081,2011-11-03 16:30:00,3,343.45,36,3,343.45,5,4,2,542,Loyalists
18082,2011-11-14 12:45:00,1,703.37,26,1,703.37,5,2,3,523,Potential Loyalist
18084,2011-11-23 13:57:00,1,90.48,16,1,90.48,5,2,1,521,Potential Loyalist
18085,2010-12-01 12:08:00,2,1379.9,374,2,1379.9,1,3,4,134,Others
18086,2011-03-10 13:34:00,1,101.34,274,1,101.34,2,2,1,221,Hibernating
18087,2011-09-02 15:12:00,2,4055.72,98,2,4055.72,4,3,5,435,Loyalists
18088,2011-10-09 13:41:00,1,167.67,61,1,167.67,4,2,1,421,Potential Loyalist
18092,2011-11-01 10:56:00,11,12180.1,39,11,12180.1,4,5,5,455,Champions
18093,2011-09-07 15:43:00,4,3224.04,93,4,3224.04,4,4,5,445,Champions
18094,2011-05-05 11:46:00,7,3017.3,219,7,3017.3,2,5,5,255,Others
18095,2011-01-11 12:37:00,2,1160.1,333,2,1160.1,1,3,4,134,Others
18096,2011-10-07 11:55:00,3,911.15,64,3,911.15,4,4,3,443,Loyalists
18097,2011-12-02 11:16:00,6,3354.98,8,6,3354.98,5,5,5,555,Champions
18099,2011-08-04 15:52:00,1,168.31,127,1,168.31,3,2,1,321,Others
18101,2011-07-19 13:05:00,2,223.65,143,2,223.65,3,3,1,331,Loyalists
18102,2011-09-02 11:53:00,60,298027.39,99,60,298027.39,3,5,5,355,Loyalists
18104,2011-11-02 14:07:00,1,754.64,37,1,754.64,5,2,3,523,Potential Loyalist
18105,2011-11-02 12:04:00,1,113.48,38,1,113.48,5,2,1,521,Potential Loyalist
18106,2011-01-14 12:23:00,1,861.4,330,1,861.4,1,2,3,123,Hibernating
18108,2011-03-30 13:56:00,1,271.0,254,1,271.0,2,2,1,221,Hibernating
18109,2011-12-02 15:25:00,26,9266.54,7,26,9266.54,5,5,5,555,Champions
18110,2011-11-20 12:34:00,1,236.3,20,1,236.3,5,2,1,521,Potential Loyalist
18112,2011-06-26 13:56:00,2,352.69,166,2,352.69,3,3,2,332,Loyalists
18113,2010-12-06 12:31:00,1,152.64,369,1,152.64,1,2,1,121,Hibernating
18114,2011-02-22 13:20:00,1,220.1,290,1,220.1,1,2,1,121,Hibernating
18116,2011-04-03 14:24:00,8,2245.55,250,8,2245.55,2,5,4,254,Others
18117,2011-11-14 12:47:00,1,320.72,26,1,320.72,5,2,2,522,Potential Loyalist
18118,2011-04-01 10:21:00,26,6931.77,253,26,6931.77,2,5,5,255,Others
18119,2010-12-07 11:59:00,1,362.24,368,1,362.24,1,2,2,122,Hibernating
18120,2011-05-09 13:45:00,1,111.15,214,1,111.15,2,2,1,221,Hibernating
18121,2011-07-08 12:14:00,2,673.1,155,2,673.1,3,3,3,333,Loyalists
18122,2011-12-01 13:08:00,6,1826.21,8,6,1826.21,5,5,4,554,Champions
18123,2011-11-08 13:31:00,2,589.44,31,2,589.44,5,3,3,533,Loyalists
18125,2011-11-10 12:29:00,4,1875.2,30,4,1875.2,5,4,4,544,Champions
18126,2011-10-10 12:19:00,1,206.83,61,1,206.83,4,2,1,421,Potential Loyalist
18127,2011-11-20 12:45:00,3,348.73,20,3,348.73,5,4,2,542,Loyalists
18129,2011-04-10 14:16:00,1,112.55,243,1,112.55,2,2,1,221,Hibernating
18130,2011-11-11 09:25:00,3,1059.39,29,3,1059.39,5,4,3,543,Loyalists
18133,2011-05-11 14:14:00,1,931.5,212,1,931.5,2,2,3,223,Hibernating
18135,2011-11-01 17:08:00,5,681.91,38,5,681.91,5,4,3,543,Loyalists
18136,2011-10-07 15:40:00,3,1073.32,63,3,1073.32,4,4,4,444,Champions
18138,2011-02-17 14:51:00,1,305.3,295,1,305.3,1,2,2,122,Hibernating
18139,2011-11-21 14:06:00,6,8438.34,18,6,8438.34,5,5,5,555,Champions
18142,2011-07-05 13:19:00,2,1019.52,157,2,1019.52,3,3,3,333,Loyalists
18143,2011-08-15 12:07:00,2,1000.16,117,2,1000.16,3,3,3,333,Loyalists
18144,2010-12-01 13:45:00,12,3548.8,373,12,3548.8,1,5,5,155,Others
18145,2011-09-13 12:13:00,4,3470.56,88,4,3470.56,4,4,5,445,Champions
18146,2011-05-03 16:35:00,2,160.35,220,2,160.35,2,3,1,231,Others
18147,2011-08-23 12:22:00,2,179.34,109,2,179.34,3,3,1,331,Loyalists
18149,2011-05-08 12:48:00,3,612.08,216,3,612.08,2,4,3,243,Others
18150,2011-11-07 16:49:00,3,566.58,32,3,566.58,5,4,3,543,Loyalists
18151,2011-02-23 08:29:00,2,653.35,290,2,653.35,1,3,3,133,Others
18154,2011-12-06 16:41:00,2,399.19,3,2,399.19,5,3,2,532,Loyalists
18155,2011-02-21 10:36:00,3,371.62,292,3,371.62,1,4,2,142,Others
18156,2010-12-05 12:29:00,2,941.17,370,2,941.17,1,3,3,133,Others
18158,2011-09-12 09:03:00,2,453.4,89,2,453.4,4,3,2,432,Loyalists
18159,2011-02-11 14:26:00,1,1060.3,301,1,1060.3,1,2,3,123,Hibernating
18160,2011-10-13 15:50:00,2,638.06,57,2,638.06,4,3,3,433,Loyalists
18161,2011-04-01 08:22:00,5,1920.22,253,5,1920.22,2,4,4,244,Others
18164,2011-11-02 12:56:00,1,399.65,37,1,399.65,5,2,2,522,Potential Loyalist
18165,2011-06-15 13:23:00,1,302.46,177,1,302.46,3,2,2,322,Others
18167,2011-11-04 13:51:00,3,1384.86,35,3,1384.86,5,4,4,544,Champions
18168,2010-12-02 18:08:00,6,1814.23,372,6,1814.23,1,5,4,154,Others
18169,2011-10-10 12:18:00,1,202.65,61,1,202.65,4,2,1,421,Potential Loyalist
18170,2011-05-06 15:13:00,3,980.31,217,3,980.31,2,4,3,243,Others
18171,2011-09-01 16:30:00,5,1471.76,99,5,1471.76,3,4,4,344,Loyalists
18172,2011-09-01 16:50:00,20,7561.68,99,20,7561.68,3,5,5,355,Loyalists
18173,2011-03-10 11:56:00,4,2106.84,275,4,2106.84,2,4,4,244,Others
18174,2011-12-02 16:56:00,1,104.0,7,1,104.0,5,2,1,521,Potential Loyalist
18176,2010-12-16 15:45:00,1,952.7,358,1,952.7,1,2,3,123,Hibernating
18177,2011-07-05 10:23:00,6,1341.42,158,6,1341.42,3,5,4,354,Loyalists
18178,2011-02-03 14:08:00,4,2224.76,309,4,2224.76,1,4,4,144,Others
18179,2011-04-01 13:21:00,6,2416.07,252,6,2416.07,2,5,5,255,Others
18180,2011-12-05 08:39:00,6,1843.75,5,6,1843.75,5,5,4,554,Champions
18181,2011-11-15 15:08:00,1,382.8,24,1,382.8,5,2,2,522,Potential Loyalist
18183,2011-03-10 10:08:00,2,632.07,275,2,632.07,2,3,3,233,Others
18184,2011-11-24 15:28:00,1,49.8,15,1,49.8,5,2,1,521,Potential Loyalist
18185,2011-04-04 13:42:00,1,304.25,249,1,304.25,2,2,2,222,Hibernating
18188,2011-02-22 14:43:00,3,2001.04,290,3,2001.04,1,4,4,144,Others
18189,2011-03-17 09:49:00,2,1090.24,268,2,1090.24,2,3,4,234,Others
18190,2011-01-13 10:35:00,2,455.92,331,2,455.92,1,3,2,132,Others
18191,2011-03-23 12:08:00,1,207.8,262,1,207.8,2,2,1,221,Hibernating
18192,2011-09-29 09:53:00,1,957.97,72,1,957.97,4,2,3,423,Potential Loyalist
18193,2011-06-27 13:58:00,1,243.76,165,1,243.76,3,2,1,321,Others
18194,2011-09-18 13:29:00,1,973.84,82,1,973.84,4,2,3,423,Potential Loyalist
18196,2011-09-05 16:22:00,2,689.13,95,2,689.13,4,3,3,433,Loyalists
18198,2011-02-02 10:06:00,17,6029.66,311,17,6029.66,1,5,5,155,Others
18200,2011-08-25 18:45:00,1,163.8,106,1,163.8,3,2,1,321,Others
18202,2011-02-01 13:36:00,3,1882.72,311,3,1882.72,1,4,4,144,Others
18203,2011-07-05 13:07:00,1,160.42,157,1,160.42,3,2,1,321,Others
18204,2011-08-22 09:10:00,3,1993.7,110,3,1993.7,3,4,4,344,Loyalists
18205,2011-11-03 13:22:00,2,517.36,36,2,517.36,5,3,2,532,Loyalists
18209,2011-11-11 12:07:00,1,139.1,29,1,139.1,5,2,1,521,Potential Loyalist
18210,2011-12-08 11:02:00,6,2621.38,2,6,2621.38,5,5,5,555,Champions
18211,2011-03-06 12:09:00,5,600.07,279,5,600.07,2,4,3,243,Others
18212,2011-01-17 16:14:00,1,496.84,326,1,496.84,1,2,2,122,Hibernating
18213,2011-04-17 10:21:00,1,232.48,237,1,232.48,2,2,1,221,Hibernating
18215,2011-09-11 16:05:00,1,299.34,89,1,299.34,4,2,2,422,Potential Loyalist
18216,2011-11-08 16:55:00,1,481.75,31,1,481.75,5,2,2,522,Potential Loyalist
18217,2011-11-10 13:18:00,2,621.75,29,2,621.75,5,3,3,533,Loyalists
18218,2011-03-03 12:24:00,2,662.08,282,2,662.08,2,3,3,233,Others
18219,2010-12-06 10:05:00,10,2554.14,369,10,2554.14,1,5,5,155,Others
18220,2011-04-27 09:03:00,1,305.28,227,1,305.28,2,2,2,222,Hibernating
18221,2011-10-06 17:51:00,5,1041.61,64,5,1041.61,4,4,3,443,Loyalists
18222,2011-09-08 10:45:00,1,443.0,93,1,443.0,4,2,2,422,Potential Loyalist
18223,2011-09-04 11:49:00,14,7641.53,97,14,7641.53,4,5,5,455,Champions
18224,2011-03-21 10:30:00,1,158.95,264,1,158.95,2,2,1,221,Hibernating
18225,2011-12-06 13:27:00,12,5977.94,3,12,5977.94,5,5,5,555,Champions
18226,2011-07-03 10:47:00,11,5645.35,160,11,5645.35,3,5,5,355,Loyalists
18227,2011-05-06 12:23:00,1,93.75,218,1,93.75,2,2,1,221,Hibernating
18228,2011-10-14 09:21:00,2,779.9,57,2,779.9,4,3,3,433,Loyalists
18229,2010-12-01 16:25:00,20,8649.8,373,20,8649.8,1,5,5,155,Others
18230,2011-04-01 11:31:00,7,3275.02,253,7,3275.02,2,5,5,255,Others
18231,2011-04-13 09:32:00,5,2083.27,241,5,2083.27,2,4,4,244,Others
18232,2011-07-05 11:10:00,4,592.97,158,4,592.97,3,4,3,343,Loyalists
18233,2011-01-18 08:44:00,1,880.0,326,1,880.0,1,2,3,123,Hibernating
18235,2011-05-06 13:35:00,3,1796.48,217,3,1796.48,2,4,4,244,Others
18236,2011-08-02 15:53:00,6,882.24,129,6,882.24,3,5,3,353,Loyalists
18237,2011-10-05 13:33:00,5,987.1,65,5,987.1,4,4,3,443,Loyalists
18239,2010-12-02 17:48:00,5,2480.13,372,5,2480.13,1,4,5,145,Others
18240,2011-10-24 13:06:00,1,422.58,46,1,422.58,4,2,2,422,Potential Loyalist
18241,2011-09-01 14:47:00,17,2073.09,99,17,2073.09,3,5,4,354,Loyalists
18242,2011-05-10 11:20:00,4,2232.49,214,4,2232.49,2,4,4,244,Others
18245,2011-12-02 14:48:00,7,3371.97,7,7,3371.97,5,5,5,555,Champions
18246,2011-11-16 11:49:00,2,596.1,24,2,596.1,5,3,3,533,Loyalists
